Fuel_Mdot,Tair,Treturn,Tsupply,Water_Mdot,Condition,Class
1,295,333.0000002,336.0306381,9,S = 0.31,Scaling
1,295,333.0000002,335.7161146,9,S = 0.36,Scaling
1,295,333.0000002,335.460739,9,S = 0.41,Scaling
1,295,333.0000002,335.2492605,9,S = 0.46,Scaling
1,295,333.0000002,342.4090929,9.5,S = 0.01,Scaling
1,295,333.0000002,339.8205787,9.5,S = 0.06,Scaling
1,295,333.0000002,338.3490356,9.5,S = 0.11,Scaling
1,295,333.0000002,337.3997905,9.5,S = 0.16,Scaling
1,295,333.0000002,336.7366832,9.5,S = 0.21,Scaling
1,295,333.0000002,336.2472806,9.5,S = 0.26,Scaling
1,295,333.0000002,335.8712328,9.5,S = 0.31,Scaling
1,295,333.0000002,335.5732447,9.5,S = 0.36,Scaling
1,295,333.0000002,335.3312964,9.5,S = 0.41,Scaling
1,295,333.0000002,335.1309383,9.5,S = 0.46,Scaling
1,295,333.0000002,341.9395056,10,S = 0.01,Scaling
1,295,333.0000002,339.4800095,10,S = 0.06,Scaling
1,295,333.0000002,338.0818698,10,S = 0.11,Scaling
1,295,333.0000002,337.179997,10,S = 0.16,Scaling
1,295,333.0000002,336.5499926,10,S = 0.21,Scaling
1,295,333.0000002,336.0850269,10,S = 0.26,Scaling
1,295,333.0000002,335.7277592,10,S = 0.31,Scaling
1,295,333.0000002,335.4446547,10,S = 0.36,Scaling
1,295,333.0000002,335.2147923,10,S = 0.41,Scaling
1,295,333.0000002,335.0244434,10,S = 0.46,Scaling
1,295,333.0000002,341.5145631,10.5,S = 0.01,Scaling
1,295,333.0000002,339.1718346,10.5,S = 0.06,Scaling
1,295,333.0000002,337.8401231,10.5,S = 0.11,Scaling
1,295,333.0000002,336.9811191,10.5,S = 0.16,Scaling
1,295,333.0000002,336.3810698,10.5,S = 0.21,Scaling
1,295,333.0000002,335.9382167,10.5,S = 0.26,Scaling
1,295,333.0000002,335.5979425,10.5,S = 0.31,Scaling
1,295,333.0000002,335.3283056,10.5,S = 0.36,Scaling
1,295,333.0000002,335.109379,10.5,S = 0.41,Scaling
1,295,333.0000002,334.9280868,10.5,S = 0.46,Scaling
1,295,333.0000003,341.1281877,11,S = 0.01,Scaling
1,295,333.0000003,338.891642,11,S = 0.06,Scaling
1,295,333.0000003,337.6203327,11,S = 0.11,Scaling
1,295,333.0000003,336.8003071,11,S = 0.16,Scaling
1,295,333.0000003,336.2274935,11,S = 0.21,Scaling
1,295,333.0000003,335.8047453,11,S = 0.26,Scaling
1,295,333.0000003,335.4799213,11,S = 0.31,Scaling
1,295,333.0000003,335.2225288,11,S = 0.36,Scaling
1,295,333.0000003,335.0135449,11,S = 0.41,Scaling
1,295,333.0000003,334.8404867,11,S = 0.46,Scaling
1,295,333.0000003,340.7753568,11.5,S = 0.01,Scaling
1,295,333.0000003,338.6357858,11.5,S = 0.06,Scaling
1,295,333.0000003,337.4196372,11.5,S = 0.11,Scaling
1,295,333.0000003,336.6352062,11.5,S = 0.16,Scaling
1,295,333.0000003,336.0872633,11.5,S = 0.21,Scaling
1,295,333.0000003,335.6828737,11.5,S = 0.26,Scaling
1,295,333.0000003,335.3721578,11.5,S = 0.31,Scaling
1,295,333.0000003,335.1259461,11.5,S = 0.36,Scaling
1,295,333.0000003,334.9260408,11.5,S = 0.41,Scaling
1,295,333.0000003,334.7605013,11.5,S = 0.46,Scaling
1,295,333.0000003,340.4518838,12,S = 0.01,Scaling
1,295,333.0000003,338.4012275,12,S = 0.06,Scaling
1,295,333.0000003,337.2356519,12,S = 0.11,Scaling
1,295,333.0000003,336.4838539,12,S = 0.16,Scaling
1,295,333.0000003,335.9587118,12,S = 0.21,Scaling
1,295,333.0000003,335.5711527,12,S = 0.26,Scaling
1,295,333.0000003,335.2733705,12,S = 0.31,Scaling
1,295,333.0000003,335.0374085,12,S = 0.36,Scaling
1,295,333.0000003,334.845826,12,S = 0.41,Scaling
1,295,333.0000003,334.687179,12,S = 0.46,Scaling
1,295,333.0000003,340.1542507,12.5,S = 0.01,Scaling
1,295,333.0000003,338.1854139,12.5,S = 0.06,Scaling
1,295,333.0000003,337.0663731,12.5,S = 0.11,Scaling
1,295,333.0000003,336.3446015,12.5,S = 0.16,Scaling
1,295,333.0000003,335.8404385,12.5,S = 0.21,Scaling
1,295,333.0000003,335.4683649,12.5,S = 0.26,Scaling
1,295,333.0000003,335.1824827,12.5,S = 0.31,Scaling
1,295,333.0000003,334.9559512,12.5,S = 0.36,Scaling
1,295,333.0000003,334.7720261,12.5,S = 0.41,Scaling
1,295,333.0000003,334.6197206,12.5,S = 0.46,Scaling
1,297,333,362.6472707,3,S = 0.01,Scaling
1,297,333,354.5298835,3,S = 0.06,Scaling
1,297,333,349.90085,3,S = 0.11,Scaling
1,297,333,346.9099475,3,S = 0.16,Scaling
1,297,333,344.8191312,3,S = 0.21,Scaling
1,297,333,343.2752319,3,S = 0.26,Scaling
1,297,333,342.0869392,3,S = 0.31,Scaling
1,297,333,341.1448998,3,S = 0.36,Scaling
1,297,333,340.379838,3,S = 0.41,Scaling
1,297,333,339.746164,3,S = 0.46,Scaling
1,297,333,358.4414477,3.5,S = 0.01,Scaling
1,297,333,351.4701213,3.5,S = 0.06,Scaling
1,297,333,347.4956913,3.5,S = 0.11,Scaling
1,297,333,344.9297551,3.5,S = 0.16,Scaling
1,297,333,343.1362464,3.5,S = 0.21,Scaling
1,297,333,341.8101516,3.5,S = 0.26,Scaling
1,297,333,340.7908968,3.5,S = 0.31,Scaling
1,297,333,339.9830276,3.5,S = 0.36,Scaling
1,297,333,339.3269627,3.5,S = 0.41,Scaling
1,297,333,338.7835892,3.5,S = 0.46,Scaling
1,297,333,355.2823218,4,S = 0.01,Scaling
1,297,333,349.1708171,4,S = 0.06,Scaling
1,297,333,345.6902645,4,S = 0.11,Scaling
1,297,333,343.4435548,4,S = 0.16,Scaling
1,297,333,341.8715349,4,S = 0.21,Scaling
1,297,333,340.7106397,4,S = 0.26,Scaling
1,297,333,339.818413,4,S = 0.31,Scaling
1,297,333,339.1112603,4,S = 0.36,Scaling
1,297,333,338.537008,4,S = 0.41,Scaling
1,297,333,338.0614088,4,S = 0.46,Scaling
1,297,333,352.8217511,4.5,S = 0.01,Scaling
1,297,333,347.3809701,4.5,S = 0.06,Scaling
1,297,333,344.2851191,4.5,S = 0.11,Scaling
1,297,333,342.2857431,4.5,S = 0.16,Scaling
1,297,333,340.8874171,4.5,S = 0.21,Scaling
1,297,333,339.8551211,4.5,S = 0.26,Scaling
1,297,333,339.0617687,4.5,S = 0.31,Scaling
1,297,333,338.4330037,4.5,S = 0.36,Scaling
1,297,333,337.9224219,4.5,S = 0.41,Scaling
1,297,333,337.4995652,4.5,S = 0.46,Scaling
1,297,333.0000001,350.8482589,5,S = 0.01,Scaling
1,297,333.0000001,345.9481294,5,S = 0.06,Scaling
1,297,333.0000001,343.1604176,5,S = 0.11,Scaling
1,297,333.0000001,341.3587336,5,S = 0.16,Scaling
1,297,333.0000001,340.0998362,5,S = 0.21,Scaling
1,297,333.0000001,339.1704898,5,S = 0.26,Scaling
1,297,333.0000001,338.456284,5,S = 0.31,Scaling
1,297,333.0000001,337.8902624,5,S = 0.36,Scaling
1,297,333.0000001,337.4306415,5,S = 0.41,Scaling
1,297,333.0000001,337.049997,5,S = 0.46,Scaling
1,297,333.0000001,349.2323875,5.5,S = 0.01,Scaling
1,297,333.0000001,344.7751994,5.5,S = 0.06,Scaling
1,297,333.0000001,342.2385,5.5,S = 0.11,Scaling
1,297,333.0000001,340.6000767,5.5,S = 0.16,Scaling
1,297,333.0000001,339.4552619,5.5,S = 0.21,Scaling
1,297,333.0000001,338.6101934,5.5,S = 0.26,Scaling
1,297,333.0000001,337.9607752,5.5,S = 0.31,Scaling
1,297,333.0000001,337.4461112,5.5,S = 0.36,Scaling
1,297,333.0000001,337.0282016,5.5,S = 0.41,Scaling
1,297,333.0000001,336.6821067,5.5,S = 0.46,Scaling
1,297,333.0000001,347.8850136,6,S = 0.01,Scaling
1,297,333.0000001,343.797317,6,S = 0.06,Scaling
1,297,333.0000001,341.4699696,6,S = 0.11,Scaling
1,297,333.0000001,339.9676515,6,S = 0.16,Scaling
1,297,333.0000001,338.9179869,6,S = 0.21,Scaling
1,297,333.0000001,338.1431816,6,S = 0.26,Scaling
1,297,333.0000001,337.5477745,6,S = 0.31,Scaling
1,297,333.0000001,337.0759236,6,S = 0.36,Scaling
1,297,333.0000001,336.6927845,6,S = 0.41,Scaling
1,297,333.0000001,336.3754892,6,S = 0.46,Scaling
1,297,333.0000001,346.7443489,6.5,S = 0.01,Scaling
1,297,333.0000001,342.9692998,6.5,S = 0.06,Scaling
1,297,333.0000001,340.819486,6.5,S = 0.11,Scaling
1,297,333.0000001,339.4323947,6.5,S = 0.16,Scaling
1,297,333.0000001,338.4632774,6.5,S = 0.21,Scaling
1,297,333.0000001,337.7479482,6.5,S = 0.26,Scaling
1,297,333.0000001,337.1982579,6.5,S = 0.31,Scaling
1,297,333.0000001,336.7626442,6.5,S = 0.36,Scaling
1,297,333.0000001,336.4089341,6.5,S = 0.41,Scaling
1,297,333.0000001,336.1160136,6.5,S = 0.46,Scaling
1,297,333.0000001,345.7662132,7,S = 0.01,Scaling
1,297,333.0000001,342.2585642,7,S = 0.06,Scaling
1,297,333.0000001,340.261791,7,S = 0.11,Scaling
1,297,333.0000001,338.9735099,7,S = 0.16,Scaling
1,297,333.0000001,338.0734591,7,S = 0.21,Scaling
1,297,333.0000001,337.4091259,7,S = 0.26,Scaling
1,297,333.0000001,336.8986325,7,S = 0.31,Scaling
1,297,333.0000001,336.494087,7,S = 0.36,Scaling
1,297,333.0000001,336.1656076,7,S = 0.41,Scaling
1,297,333.0000001,335.893584,7,S = 0.46,Scaling
1,297,333.0000001,344.9181793,7.5,S = 0.01,Scaling
1,297,333.0000001,341.6424264,7.5,S = 0.06,Scaling
1,297,333.0000001,339.7783525,7.5,S = 0.11,Scaling
1,297,333.0000001,338.5757401,7.5,S = 0.16,Scaling
1,297,333.0000001,337.7355663,7.5,S = 0.21,Scaling
1,297,333.0000001,337.1154419,7.5,S = 0.26,Scaling
1,297,333.0000001,336.6389274,7.5,S = 0.31,Scaling
1,297,333.0000001,336.2613136,7.5,S = 0.36,Scaling
1,297,333.0000001,335.954705,7.5,S = 0.41,Scaling
1,297,333.0000001,335.7007953,7.5,S = 0.46,Scaling
1,297,333.0000001,344.1759085,8,S = 0.01,Scaling
1,297,333.0000001,341.1031785,8,S = 0.06,Scaling
1,297,333.0000001,339.3552654,8,S = 0.11,Scaling
1,297,333.0000001,338.2276385,8,S = 0.16,Scaling
1,297,333.0000001,337.4398718,8,S = 0.21,Scaling
1,297,333.0000001,336.8584394,8,S = 0.26,Scaling
1,297,333.0000001,336.4116629,8,S = 0.31,Scaling
1,297,333.0000001,336.0576187,8,S = 0.36,Scaling
1,297,333.0000001,335.7701503,8,S = 0.41,Scaling
1,297,333.0000001,335.5320927,8,S = 0.46,Scaling
1,297,333.0000002,343.5207766,8.5,S = 0.01,Scaling
1,297,333.0000002,340.6272728,8.5,S = 0.06,Scaling
1,297,333.0000002,338.9818925,8.5,S = 0.11,Scaling
1,297,333.0000002,337.9204489,8.5,S = 0.16,Scaling
1,297,333.0000002,337.1789352,8.5,S = 0.21,Scaling
1,297,333.0000002,336.6316502,8.5,S = 0.26,Scaling
1,297,333.0000002,336.2111178,8.5,S = 0.31,Scaling
1,297,333.0000002,335.8778738,8.5,S = 0.36,Scaling
1,297,333.0000002,335.6072963,8.5,S = 0.41,Scaling
1,297,333.0000002,335.3832279,8.5,S = 0.46,Scaling
1,297,333.0000002,342.937972,9,S = 0.01,Scaling
1,297,333.0000002,340.2041678,9,S = 0.06,Scaling
1,297,333.0000002,338.6499576,9,S = 0.11,Scaling
1,297,333.0000002,337.6473591,9,S = 0.16,Scaling
1,297,333.0000002,336.9469682,9,S = 0.21,Scaling
1,297,333.0000002,336.430042,9,S = 0.26,Scaling
1,297,333.0000002,336.0328417,9,S = 0.31,Scaling
1,297,333.0000002,335.7180895,9,S = 0.36,Scaling
1,297,333.0000002,335.4625282,9,S = 0.41,Scaling
1,297,333.0000002,335.250896,9,S = 0.46,Scaling
1,297,333.0000002,342.4159347,9.5,S = 0.01,Scaling
1,297,333.0000002,339.8255382,9.5,S = 0.06,Scaling
1,297,333.0000002,338.3529251,9.5,S = 0.11,Scaling
1,297,333.0000002,337.4029897,9.5,S = 0.16,Scaling
1,297,333.0000002,336.7394002,9.5,S = 0.21,Scaling
1,297,333.0000002,336.2496417,9.5,S = 0.26,Scaling
1,297,333.0000002,335.8733205,9.5,S = 0.31,Scaling
1,297,333.0000002,335.5751158,9.5,S = 0.36,Scaling
1,297,333.0000002,335.3329915,9.5,S = 0.41,Scaling
1,297,333.0000002,335.1324877,9.5,S = 0.46,Scaling
1,297,333.0000002,341.9460059,10,S = 0.01,Scaling
1,297,333.0000002,339.4847214,10,S = 0.06,Scaling
1,297,333.0000002,338.0855649,10,S = 0.11,Scaling
1,297,333.0000002,337.1830363,10,S = 0.16,Scaling
1,297,333.0000002,336.5525739,10,S = 0.21,Scaling
1,297,333.0000002,336.0872701,10,S = 0.26,Scaling
1,297,333.0000002,335.7297426,10,S = 0.31,Scaling
1,297,333.0000002,335.4464323,10,S = 0.36,Scaling
1,297,333.0000002,335.2164027,10,S = 0.41,Scaling
1,297,333.0000002,335.0259153,10,S = 0.46,Scaling
1,297,333.0000002,341.5207544,10.5,S = 0.01,Scaling
1,297,333.0000002,339.1763224,10.5,S = 0.06,Scaling
1,297,333.0000002,337.8436425,10.5,S = 0.11,Scaling
1,297,333.0000002,336.9840139,10.5,S = 0.16,Scaling
1,297,333.0000002,336.3835283,10.5,S = 0.21,Scaling
1,297,333.0000002,335.9403531,10.5,S = 0.26,Scaling
1,297,333.0000002,335.5998315,10.5,S = 0.31,Scaling
1,297,333.0000002,335.3299985,10.5,S = 0.36,Scaling
1,297,333.0000002,335.1109128,10.5,S = 0.41,Scaling
1,297,333.0000002,334.9294888,10.5,S = 0.46,Scaling
1,297,333.0000003,341.134098,11,S = 0.01,Scaling
1,297,333.0000003,338.895926,11,S = 0.06,Scaling
1,297,333.0000003,337.6236923,11,S = 0.11,Scaling
1,297,333.0000003,336.8030704,11,S = 0.16,Scaling
1,297,333.0000003,336.2298403,11,S = 0.21,Scaling
1,297,333.0000003,335.8067846,11,S = 0.26,Scaling
1,297,333.0000003,335.4817245,11,S = 0.31,Scaling
1,297,333.0000003,335.2241448,11,S = 0.36,Scaling
1,297,333.0000003,335.0150089,11,S = 0.41,Scaling
1,297,333.0000003,334.8418249,11,S = 0.46,Scaling
1,297,333.0000003,340.7810106,11.5,S = 0.01,Scaling
1,297,333.0000003,338.6398838,11.5,S = 0.06,Scaling
1,297,333.0000003,337.4228508,11.5,S = 0.11,Scaling
1,297,333.0000003,336.6378494,11.5,S = 0.16,Scaling
1,297,333.0000003,336.0895081,11.5,S = 0.21,Scaling
1,297,333.0000003,335.6848244,11.5,S = 0.26,Scaling
1,297,333.0000003,335.3738827,11.5,S = 0.31,Scaling
1,297,333.0000003,335.1274918,11.5,S = 0.36,Scaling
1,297,333.0000003,334.9274412,11.5,S = 0.41,Scaling
1,297,333.0000003,334.7617813,11.5,S = 0.46,Scaling
1,297,333.0000003,340.4573023,12,S = 0.01,Scaling
1,297,333.0000003,338.4051549,12,S = 0.06,Scaling
1,297,333.0000003,337.2387317,12,S = 0.11,Scaling
1,297,333.0000003,336.486387,12,S = 0.16,Scaling
1,297,333.0000003,335.9608631,12,S = 0.21,Scaling
1,297,333.0000003,335.5730222,12,S = 0.26,Scaling
1,297,333.0000003,335.2750235,12,S = 0.31,Scaling
1,297,333.0000003,335.0388899,12,S = 0.36,Scaling
1,297,333.0000003,334.8471681,12,S = 0.41,Scaling
1,297,333.0000003,334.6884057,12,S = 0.46,Scaling
1,297,333.0000003,340.1594529,12.5,S = 0.01,Scaling
1,297,333.0000003,338.1891844,12.5,S = 0.06,Scaling
1,297,333.0000003,337.0693299,12.5,S = 0.11,Scaling
1,297,333.0000003,336.3470334,12.5,S = 0.16,Scaling
1,297,333.0000003,335.8425038,12.5,S = 0.21,Scaling
1,297,333.0000003,335.4701597,12.5,S = 0.26,Scaling
1,297,333.0000003,335.1840696,12.5,S = 0.31,Scaling
1,297,333.0000003,334.9573733,12.5,S = 0.36,Scaling
1,297,333.0000003,334.7733146,12.5,S = 0.41,Scaling
1,297,333.0000003,334.6208982,12.5,S = 0.46,Scaling
1,299,333,362.6687753,3,S = 0.01,Scaling
1,299,333,354.5454894,3,S = 0.06,Scaling
1,299,333,349.9131201,3,S = 0.11,Scaling
1,299,333,346.9200442,3,S = 0.16,Scaling
1,299,333,344.8277086,3,S = 0.21,Scaling
1,299,333,343.2826875,3,S = 0.26,Scaling
1,299,333,342.0935419,3,S = 0.31,Scaling
1,299,333,341.150818,3,S = 0.36,Scaling
1,299,333,340.3852003,3,S = 0.41,Scaling
1,299,333,339.7510658,3,S = 0.46,Scaling
1,299,333,358.459896,3.5,S = 0.01,Scaling
1,299,333,351.4835316,3.5,S = 0.06,Scaling
1,299,333,347.5062136,3.5,S = 0.11,Scaling
1,299,333,344.9384129,3.5,S = 0.16,Scaling
1,299,333,343.1436115,3.5,S = 0.21,Scaling
1,299,333,341.8165531,3.5,S = 0.26,Scaling
1,299,333,340.7965578,3.5,S = 0.31,Scaling
1,299,333,339.9881016,3.5,S = 0.36,Scaling
1,299,333,339.3315599,3.5,S = 0.41,Scaling
1,299,333,338.7877916,3.5,S = 0.46,Scaling
1,299,333,355.2984744,4,S = 0.01,Scaling
1,299,333,349.1825567,4,S = 0.06,Scaling
1,299,333,345.699475,4,S = 0.11,Scaling
1,299,333,343.4511327,4,S = 0.16,Scaling
1,299,333,341.8779811,4,S = 0.21,Scaling
1,299,333,340.7162423,4,S = 0.26,Scaling
1,299,333,339.8233674,4,S = 0.31,Scaling
1,299,333,339.1157008,4,S = 0.36,Scaling
1,299,333,338.5410312,4,S = 0.41,Scaling
1,299,333,338.0650865,4,S = 0.46,Scaling
1,299,333,352.8361436,4.5,S = 0.01,Scaling
1,299,333,347.391409,4.5,S = 0.06,Scaling
1,299,333,344.2933085,4.5,S = 0.11,Scaling
1,299,333,342.2924903,4.5,S = 0.16,Scaling
1,299,333,340.8931482,4.5,S = 0.21,Scaling
1,299,333,339.8601021,4.5,S = 0.26,Scaling
1,299,333,339.0661733,4.5,S = 0.31,Scaling
1,299,333,338.4369513,4.5,S = 0.36,Scaling
1,299,333,337.9259986,4.5,S = 0.41,Scaling
1,299,333,337.5028346,4.5,S = 0.46,Scaling
1,299,333.0000001,350.8612173,5,S = 0.01,Scaling
1,299,333.0000001,345.9575269,5,S = 0.06,Scaling
1,299,333.0000001,343.1677896,5,S = 0.11,Scaling
1,299,333.0000001,341.364807,5,S = 0.16,Scaling
1,299,333.0000001,340.104995,5,S = 0.21,Scaling
1,299,333.0000001,339.1749733,5,S = 0.26,Scaling
1,299,333.0000001,338.4602486,5,S = 0.31,Scaling
1,299,333.0000001,337.8938157,5,S = 0.36,Scaling
1,299,333.0000001,337.4338608,5,S = 0.41,Scaling
1,299,333.0000001,337.0529397,5,S = 0.46,Scaling
1,299,333.0000001,349.2441718,5.5,S = 0.01,Scaling
1,299,333.0000001,344.7837449,5.5,S = 0.06,Scaling
1,299,333.0000001,342.2452129,5.5,S = 0.11,Scaling
1,299,333.0000001,340.6055991,5.5,S = 0.16,Scaling
1,299,333.0000001,339.4599523,5.5,S = 0.21,Scaling
1,299,333.0000001,338.6142698,5.5,S = 0.26,Scaling
1,299,333.0000001,337.9643797,5.5,S = 0.31,Scaling
1,299,333.0000001,337.4493417,5.5,S = 0.36,Scaling
1,299,333.0000001,337.0311285,5.5,S = 0.41,Scaling
1,299,333.0000001,336.6847821,5.5,S = 0.46,Scaling
1,299,333.0000001,347.8958188,6,S = 0.01,Scaling
1,299,333.0000001,343.805152,6,S = 0.06,Scaling
1,299,333.0000001,341.476124,6,S = 0.11,Scaling
1,299,333.0000001,339.9727142,6,S = 0.16,Scaling
1,299,333.0000001,338.9222869,6,S = 0.21,Scaling
1,299,333.0000001,338.1469187,6,S = 0.26,Scaling
1,299,333.0000001,337.5510789,6,S = 0.31,Scaling
1,299,333.0000001,337.0788852,6,S = 0.36,Scaling
1,299,333.0000001,336.6954677,6,S = 0.41,Scaling
1,299,333.0000001,336.3779418,6,S = 0.46,Scaling
1,299,333.0000001,346.7543253,6.5,S = 0.01,Scaling
1,299,333.0000001,342.9765436,6.5,S = 0.06,Scaling
1,299,333.0000001,340.8251677,6.5,S = 0.11,Scaling
1,299,333.0000001,339.4370685,6.5,S = 0.16,Scaling
1,299,333.0000001,338.467247,6.5,S = 0.21,Scaling
1,299,333.0000001,337.7513981,6.5,S = 0.26,Scaling
1,299,333.0000001,337.2013084,6.5,S = 0.31,Scaling
1,299,333.0000001,336.7653781,6.5,S = 0.36,Scaling
1,299,333.0000001,336.4114111,6.5,S = 0.41,Scaling
1,299,333.0000001,336.1182776,6.5,S = 0.46,Scaling
1,299,333.0000001,345.7754788,7,S = 0.01,Scaling
1,299,333.0000001,342.2652916,7,S = 0.06,Scaling
1,299,333.0000001,340.2670675,7,S = 0.11,Scaling
1,299,333.0000001,338.9778503,7,S = 0.16,Scaling
1,299,333.0000001,338.0771455,7,S = 0.21,Scaling
1,299,333.0000001,337.4123295,7,S = 0.26,Scaling
1,299,333.0000001,336.9014652,7,S = 0.31,Scaling
1,299,333.0000001,336.4966258,7,S = 0.36,Scaling
1,299,333.0000001,336.1679077,7,S = 0.41,Scaling
1,299,333.0000001,335.8956864,7,S = 0.46,Scaling
1,299,333.0000001,344.9268287,7.5,S = 0.01,Scaling
1,299,333.0000001,341.6487061,7.5,S = 0.06,Scaling
1,299,333.0000001,339.7832777,7.5,S = 0.11,Scaling
1,299,333.0000001,338.5797915,7.5,S = 0.16,Scaling
1,299,333.0000001,337.7390072,7.5,S = 0.21,Scaling
1,299,333.0000001,337.1184321,7.5,S = 0.26,Scaling
1,299,333.0000001,336.6415715,7.5,S = 0.31,Scaling
1,299,333.0000001,336.2636832,7.5,S = 0.36,Scaling
1,299,333.0000001,335.9568518,7.5,S = 0.41,Scaling
1,299,333.0000001,335.7027577,7.5,S = 0.46,Scaling
1,299,333.0000001,344.1840185,8,S = 0.01,Scaling
1,299,333.0000001,341.1090663,8,S = 0.06,Scaling
1,299,333.0000001,339.3598832,8,S = 0.11,Scaling
1,299,333.0000001,338.2314369,8,S = 0.16,Scaling
1,299,333.0000001,337.4430978,8,S = 0.21,Scaling
1,299,333.0000001,336.861243,8,S = 0.26,Scaling
1,299,333.0000001,336.4141418,8,S = 0.31,Scaling
1,299,333.0000001,336.0598403,8,S = 0.36,Scaling
1,299,333.0000001,335.772163,8,S = 0.41,Scaling
1,299,333.0000001,335.5339325,8,S = 0.46,Scaling
1,299,333.0000002,343.5284106,8.5,S = 0.01,Scaling
1,299,333.0000002,340.6328149,8.5,S = 0.06,Scaling
1,299,333.0000002,338.986239,8.5,S = 0.11,Scaling
1,299,333.0000002,337.9240241,8.5,S = 0.16,Scaling
1,299,333.0000002,337.1819717,8.5,S = 0.21,Scaling
1,299,333.0000002,336.6342889,8.5,S = 0.26,Scaling
1,299,333.0000002,336.213451,8.5,S = 0.31,Scaling
1,299,333.0000002,335.8799648,8.5,S = 0.36,Scaling
1,299,333.0000002,335.6091907,8.5,S = 0.41,Scaling
1,299,333.0000002,335.3849595,8.5,S = 0.46,Scaling
1,299,333.0000002,342.9451931,9,S = 0.01,Scaling
1,299,333.0000002,340.2094025,9,S = 0.06,Scaling
1,299,333.0000002,338.6540629,9,S = 0.11,Scaling
1,299,333.0000002,337.6507358,9,S = 0.16,Scaling
1,299,333.0000002,336.9498361,9,S = 0.21,Scaling
1,299,333.0000002,336.4325343,9,S = 0.26,Scaling
1,299,333.0000002,336.0350454,9,S = 0.31,Scaling
1,299,333.0000002,335.7200644,9,S = 0.36,Scaling
1,299,333.0000002,335.4643174,9,S = 0.41,Scaling
1,299,333.0000002,335.2525314,9,S = 0.46,Scaling
1,299,333.0000002,342.4227764,9.5,S = 0.01,Scaling
1,299,333.0000002,339.8304977,9.5,S = 0.06,Scaling
1,299,333.0000002,338.3568145,9.5,S = 0.11,Scaling
1,299,333.0000002,337.4061889,9.5,S = 0.16,Scaling
1,299,333.0000002,336.7421172,9.5,S = 0.21,Scaling
1,299,333.0000002,336.2520029,9.5,S = 0.26,Scaling
1,299,333.0000002,335.8754082,9.5,S = 0.31,Scaling
1,299,333.0000002,335.5769868,9.5,S = 0.36,Scaling
1,299,333.0000002,335.3346866,9.5,S = 0.41,Scaling
1,299,333.0000002,335.1340371,9.5,S = 0.46,Scaling
1,299,333.0000002,341.9525062,10,S = 0.01,Scaling
1,299,333.0000002,339.4894332,10,S = 0.06,Scaling
1,299,333.0000002,338.0892601,10,S = 0.11,Scaling
1,299,333.0000002,337.1860757,10,S = 0.16,Scaling
1,299,333.0000002,336.5551552,10,S = 0.21,Scaling
1,299,333.0000002,336.0895133,10,S = 0.26,Scaling
1,299,333.0000002,335.731726,10,S = 0.31,Scaling
1,299,333.0000002,335.4482098,10,S = 0.36,Scaling
1,299,333.0000002,335.2180131,10,S = 0.41,Scaling
1,299,333.0000002,335.0273873,10,S = 0.46,Scaling
1,299,333.0000002,341.5269457,10.5,S = 0.01,Scaling
1,299,333.0000002,339.1808102,10.5,S = 0.06,Scaling
1,299,333.0000002,337.8471619,10.5,S = 0.11,Scaling
1,299,333.0000002,336.9869087,10.5,S = 0.16,Scaling
1,299,333.0000002,336.3859867,10.5,S = 0.21,Scaling
1,299,333.0000002,335.9424896,10.5,S = 0.26,Scaling
1,299,333.0000002,335.6017204,10.5,S = 0.31,Scaling
1,299,333.0000002,335.3316914,10.5,S = 0.36,Scaling
1,299,333.0000002,335.1124465,10.5,S = 0.41,Scaling
1,299,333.0000002,334.9308907,10.5,S = 0.46,Scaling
1,299,333.0000003,341.1400084,11,S = 0.01,Scaling
1,299,333.0000003,338.90021,11,S = 0.06,Scaling
1,299,333.0000003,337.6270518,11,S = 0.11,Scaling
1,299,333.0000003,336.8058337,11,S = 0.16,Scaling
1,299,333.0000003,336.2321871,11,S = 0.21,Scaling
1,299,333.0000003,335.808824,11,S = 0.26,Scaling
1,299,333.0000003,335.4835276,11,S = 0.31,Scaling
1,299,333.0000003,335.2257608,11,S = 0.36,Scaling
1,299,333.0000003,335.0164729,11,S = 0.41,Scaling
1,299,333.0000003,334.8431631,11,S = 0.46,Scaling
1,299,333.0000003,340.7866643,11.5,S = 0.01,Scaling
1,299,333.0000003,338.6439817,11.5,S = 0.06,Scaling
1,299,333.0000003,337.4260645,11.5,S = 0.11,Scaling
1,299,333.0000003,336.6404927,11.5,S = 0.16,Scaling
1,299,333.0000003,336.0917529,11.5,S = 0.21,Scaling
1,299,333.0000003,335.6867752,11.5,S = 0.26,Scaling
1,299,333.0000003,335.3756075,11.5,S = 0.31,Scaling
1,299,333.0000003,335.1290376,11.5,S = 0.36,Scaling
1,299,333.0000003,334.9288416,11.5,S = 0.41,Scaling
1,299,333.0000003,334.7630614,11.5,S = 0.46,Scaling
1,299,333.0000003,340.4627209,12,S = 0.01,Scaling
1,299,333.0000003,338.4090823,12,S = 0.06,Scaling
1,299,333.0000003,337.2418116,12,S = 0.11,Scaling
1,299,333.0000003,336.4889202,12,S = 0.16,Scaling
1,299,333.0000003,335.9630145,12,S = 0.21,Scaling
1,299,333.0000003,335.5748917,12,S = 0.26,Scaling
1,299,333.0000003,335.2766765,12,S = 0.31,Scaling
1,299,333.0000003,335.0403713,12,S = 0.36,Scaling
