peak2peak,peak,mean,Std,RMS,skewness,kurtosis,CrestFactor,ShapeFactor,faultType
1.02931,0.52258,0.009133409,0.154294276,0.154526756,0.103561181,-0.079806426,3.381809164,16.91884701,OR_014_6_1
0.84343,0.43809,0.008371918,0.125187466,0.125436591,0.030589678,0.493575035,3.492521586,14.98301695,OR_014_6_1
0.83947,0.43872,0.007896948,0.135678349,0.135874897,-0.041385532,-0.35678055,3.228852495,17.20600111,OR_014_6_1
0.75352,0.36424,0.008662855,0.120015008,0.120298023,0.030798241,0.091227393,3.027813687,13.88664797,OR_014_6_1
0.86909,0.43809,0.010343766,0.149710667,0.150031108,0.014246263,-0.12114174,2.919994442,14.50449512,OR_014_6_1
0.71681,0.36675,0.011957293,0.110896123,0.111511982,0.074404882,-0.066118869,3.288884248,9.325855026,OR_014_6_1
0.93689,0.50255,0.011100236,0.145705543,0.14609228,0.046002909,-0.095319393,3.439949042,13.16118643,OR_014_6_1
0.85574,0.44602,0.009146889,0.127439283,0.127736081,-0.028575061,0.152498649,3.491730737,13.9649752,OR_014_6_1
0.94086,0.44185,0.010305164,0.146726621,0.147052323,-0.151431204,0.419889825,3.004712818,14.26976999,OR_014_6_1
0.88348,0.43663,0.010889882,0.136909176,0.137308265,-0.147556392,-0.218345484,3.179925121,12.60879266,OR_014_6_1
0.69469,0.38344,0.012623834,0.119692906,0.12032771,0.007622253,0.005650587,3.186630922,9.531788273,OR_014_6_1
1.07186,0.54052,0.010924542,0.138092517,0.138490352,-0.002601951,0.911419942,3.902943356,12.67699357,OR_014_6_1
0.87806,0.44852,0.011110208,0.142469311,0.142867178,-0.031886024,-0.200897763,3.139419478,12.85909157,OR_014_6_1
0.70512,0.36174,0.011693595,0.127227752,0.12773307,-0.078674965,-0.406598421,2.831999576,10.92333605,OR_014_6_1
0.78314,0.40534,0.012012606,0.135537622,0.136035951,0.047546892,-0.202728208,2.979653528,11.32443319,OR_014_6_1
0.74997,0.35944,0.015128825,0.11879684,0.119727522,-0.01334725,0.163377846,3.002150172,7.913867988,OR_014_6_1
0.81465,0.397,0.014299808,0.146770907,0.147430204,-0.08871534,-0.273509311,2.692799632,10.30994282,OR_014_6_1
0.86617,0.43872,0.013335872,0.125357009,0.126033932,0.042253415,0.197968603,3.480967327,9.450745262,OR_014_6_1
0.80317,0.40138,0.013268196,0.134058985,0.134681406,0.017818997,-0.205296276,2.980218367,10.15069444,OR_014_6_1
0.8015,0.41869,0.015134373,0.124574088,0.125459854,0.084829898,0.079008465,3.337242835,8.28972926,OR_014_6_1
0.93814,0.54323,0.015342568,0.132071959,0.1329281,0.073765415,0.285926979,4.086645348,8.664006117,OR_014_6_1
0.81151,0.43559,0.01445506,0.129976834,0.130746614,0.150775602,-0.120685809,3.331558542,9.045041144,OR_014_6_1
0.9348,0.47439,0.01436523,0.129302572,0.130066719,-0.049930019,0.254216803,3.647281983,9.054273104,OR_014_6_1
0.82716,0.42724,0.014685618,0.150607809,0.151285505,0.045688663,-0.285437093,2.824064346,10.30160997,OR_014_6_1
0.775,0.39282,0.01404301,0.133776829,0.134479395,-0.0095737,-0.223100551,2.921042289,9.576251364,OR_014_6_1
0.74142,0.40659,0.014651185,0.113057527,0.113975525,0.064294382,0.034480165,3.567344826,7.779269965,OR_014_6_1
0.85282,0.431,0.01360868,0.13871358,0.139345823,-0.035842992,-0.274170822,3.093024187,10.23948097,OR_014_6_1
0.75685,0.3657,0.011624002,0.113676561,0.114241709,-0.014218384,-0.142638581,3.201107569,9.828087123,OR_014_6_1
0.82215,0.43788,0.012115195,0.145009442,0.145479376,0.05267392,-0.484976303,3.009911188,12.00800957,OR_014_6_1
0.75352,0.37467,0.011852,0.113058678,0.113650751,0.014119824,-0.002263478,3.29667861,9.58916214,OR_014_6_1
0.78419,0.38886,0.012177919,0.127541921,0.128090985,-0.059749631,-0.016762459,3.03581083,10.51829863,OR_014_6_1
0.76624,0.36236,0.013304312,0.122373755,0.123065139,0.047526298,0.316852672,2.94445692,9.250019249,OR_014_6_1
3.2586,1.6894,0.015409881,0.294866799,0.295197288,0.054815544,5.44801832,5.722952301,19.15636415,OR_021_6_1
8.7957,4.064,0.013507517,0.628320687,0.628312479,-0.647194073,16.47311154,6.468119183,46.51576353,OR_021_6_1
6.6898,3.3228,0.01568275,0.659246417,0.659272005,-0.142434028,6.918813471,5.040104802,42.03803707,OR_021_6_1
8.8725,4.6766,0.013835788,0.698560079,0.698526548,0.031079882,15.32868478,6.694949551,50.48693627,OR_021_6_1
3.7185,1.8363,0.012976837,0.310138894,0.310334604,0.003678047,7.242388267,5.917161603,23.91450329,OR_021_6_1
10.9392,5.4212,0.013935382,0.728725432,0.728680762,-0.547186177,17.21908527,7.439746299,52.28997581,OR_021_6_1
7.7558,3.8345,0.013421315,0.693535062,0.693495606,-0.157337761,7.936207088,5.529234746,51.67121085,OR_021_6_1
11.0093,5.7584,0.014569799,0.787581058,0.787523542,0.279032853,16.89672815,7.312035381,54.05177669,OR_021_6_1
4.0816,2.0458,0.014711787,0.309290453,0.309564714,-0.144138499,10.12404587,6.608634351,21.04195248,OR_021_6_1
12.3046,6.3284,0.014348451,0.790041268,0.78997868,-0.233120708,21.4106708,8.010849104,55.05672226,OR_021_6_1
6.5279,3.0106,0.016708963,0.621995056,0.622067628,-0.340786225,7.572002762,4.839666724,37.22957684,OR_021_6_1
11.3998,5.9962,0.014407786,0.794378372,0.794315087,0.146172078,16.92854947,7.548893499,55.13096075,OR_021_6_1
4.599,2.3362,0.015552623,0.319958718,0.320258456,-0.077910141,13.10219725,7.294733234,20.59192597,OR_021_6_1
11.1386,5.5472,0.015039532,0.743168443,0.743139183,-0.560720766,18.30963417,7.464550554,49.41238675,OR_021_6_1
7.9193,3.6984,0.013623854,0.616690767,0.616690696,-0.572592314,11.05070193,5.997171718,45.26550861,OR_021_6_1
10.4526,5.4746,0.015321266,0.739966899,0.739944858,0.135246206,16.21936381,7.398659424,48.2952823,OR_021_6_1
7.1172,3.6442,0.01428633,0.452163884,0.45227917,-0.264895216,21.66348585,8.057412861,31.65817762,OR_021_6_1
9.0502,3.9738,0.014870414,0.693865401,0.693855346,-0.67042836,13.10589965,5.727130332,46.66012371,OR_021_6_1
9.1087,4.387,0.015086894,0.608019957,0.60805869,-0.774092105,16.51361612,7.214764085,40.30377021,OR_021_6_1
8.941,4.6007,0.014759346,0.673387836,0.673385183,-0.0337839,12.7451005,6.832196661,45.62432292,OR_021_6_1
5.9219,2.9981,0.014438744,0.411416231,0.411569125,-0.051709,13.65677029,7.284560035,28.50449599,OR_021_6_1
9.1363,4.3002,0.015950207,0.75513409,0.755118184,-0.308571191,11.46019453,5.694737714,47.34221924,OR_021_6_1
9.8875,4.9613,0.01424913,0.629213547,0.629221272,-0.640351226,21.75295017,7.884825605,44.15857601,OR_021_6_1
8.6363,4.4095,0.016894705,0.663855545,0.663908449,0.02521898,11.51753122,6.641729002,39.29683634,OR_021_6_1
5.2751,2.514,0.015358512,0.421836944,0.422013511,-0.644625962,12.64030203,5.957155243,27.4774992,OR_021_6_1
8.2733,3.4347,0.014035575,0.64542696,0.645421995,-0.868881918,11.98153044,5.321634571,45.98472205,OR_021_6_1
12.682,6.5839,0.015047545,0.761614741,0.761577449,-0.170856293,27.33829691,8.645082659,50.61140777,OR_021_6_1
7.4578,3.7919,0.0143942,0.595557608,0.595586156,0.023741836,9.834238975,6.366669141,41.3768144,OR_021_6_1
7.5763,3.8086,0.014486856,0.527987232,0.528057068,-0.362762536,16.14019892,7.212478022,36.45077174,OR_021_6_1
7.936,3.5398,0.014866464,0.680527176,0.680523415,-0.388341564,9.151982505,5.201584433,45.77574057,OR_021_6_1
9.4918,4.5781,0.013524617,0.624227635,0.624221748,-0.817288015,21.1805497,7.33409243,46.15448611,OR_021_6_1
5.654,2.9939,0.015444583,0.472100435,0.472237788,0.057689626,7.864899909,6.339814551,30.57627391,OR_021_6_1
8.9301,4.4287,0.012658,0.563549597,0.563554168,-0.50202384,20.31162333,7.858516981,44.52157939,OR_021_6_1
7.5437,3.7385,0.014445344,0.691308821,0.691290967,-0.242362182,8.924065695,5.407997758,47.85562508,OR_021_6_1
11.6277,5.9011,0.014826847,0.752803534,0.752765754,-0.355679484,20.73388326,7.839224838,50.7704525,OR_021_6_1
4.9954,2.4906,0.014669077,0.455385847,0.455510915,0.088564634,7.207713301,5.46770652,31.05245996,OR_021_6_1
9.37,4.7067,0.016356127,0.581796572,0.581884436,-0.580049323,22.47092667,8.08871952,35.57592965,OR_021_6_1
9.0854,4.6658,0.013723644,0.71672404,0.716680445,-0.167877282,10.50596439,6.510293438,52.22231278,OR_021_6_1
12.8214,6.6682,0.015343259,0.812005755,0.811952469,-0.025609554,23.4823643,8.21254969,52.91916656,OR_021_6_1
4.9913,2.4514,0.016104119,0.418015147,0.418223248,0.07629049,8.096507233,5.861462777,25.96995494,OR_021_6_1
8.1622,3.983,0.016435286,0.612523433,0.612594384,-0.342531805,16.50204073,6.501855236,37.27311981,OR_021_6_1
8.1814,4.266,0.017928652,0.739542007,0.739578775,-0.093123802,9.217771751,5.768148226,41.25122078,OR_021_6_1
10.0461,5.0314,0.014751256,0.678821354,0.678815903,-0.613489676,19.73031149,7.412024344,46.01749814,OR_021_6_1
5.4462,2.6885,0.01457283,0.401175686,0.40134239,0.06686382,11.29350306,6.698769105,27.54045584,OR_021_6_1
8.991,4.4496,0.01571115,0.692690276,0.692699337,-0.147778881,15.84109005,6.423566128,44.08966499,OR_021_6_1
9.1054,4.7618,0.012838248,0.80808886,0.807993549,0.044788759,9.999998809,5.893363886,62.93643299,OR_021_6_1
9.1388,4.1358,0.014244812,0.642007002,0.642008293,-0.960498279,16.22454559,6.44197286,45.06962301,OR_021_6_1
5.3919,2.6659,0.015093682,0.371151217,0.371367449,-0.026319153,14.10398569,7.178604382,24.60416468,OR_021_6_1
9.3307,4.4813,0.010846551,0.661702686,0.661630031,-0.501999229,14.95359152,6.773120614,60.99911803,OR_021_6_1
8.2114,4.19,0.017168925,0.640064009,0.640138007,-0.096976577,10.91428472,6.545463563,37.28468755,OR_021_6_1
7.6297,3.1834,0.013043384,0.591174359,0.591173921,-0.916513179,12.6062953,5.384878948,45.32365988,OR_021_6_1
5.4763,2.7461,0.011252128,0.360335036,0.360422737,-0.145786301,16.70249481,7.619108663,32.03151719,OR_021_6_1
9.0803,4.0907,0.016721589,0.705197062,0.705223145,-0.551447403,12.01574266,5.800575364,42.17441088,OR_021_6_1
10.7279,5.5146,0.006637615,0.694014361,0.693876652,-0.183106337,19.02658325,7.947522066,104.5370474,OR_021_6_1
7.5521,3.1993,0.011942886,0.585429567,0.585408459,-0.843040525,12.83682622,5.465073067,49.01733602,OR_021_6_1
4.9788,2.5332,0.014014999,0.341848043,0.342051815,-0.336598898,18.39278532,7.405895505,24.40612503,OR_021_6_1
10.1379,4.902,0.013272488,0.75437582,0.754308401,-0.531562066,12.28105326,6.498668172,56.83248071,OR_021_6_1
6.5906,2.9681,0.015171137,0.518048789,0.518144448,-0.833036208,13.41421318,5.728325399,34.153304,OR_021_6_1
7.3701,3.3554,0.015810531,0.606621771,0.606679704,-0.659701853,10.82537803,5.530760264,38.37187478,OR_021_6_1
4.1224,1.979,0.016814756,0.338078254,0.338413701,-0.444076358,11.49835754,5.847871984,20.12599577,OR_021_6_1
8.8826,4.2318,0.017756963,0.794989954,0.794994175,-0.308223432,9.40771328,5.323057869,44.77084116,OR_021_6_1
7.7265,3.6542,0.012684845,0.594983605,0.594973564,-0.422272879,15.78198068,6.141785488,46.904283,OR_021_6_1
6.2358,3.0006,0.015997528,0.524833103,0.524948768,-0.62941721,10.8299232,5.71598636,32.81436784,OR_021_6_1
5.5697,2.7636,0.013385404,0.399018371,0.399145447,-0.480912831,15.84750807,6.923791875,29.81945479,OR_021_6_1
10.1203,4.9028,0.015138397,0.741966384,0.741939674,-0.652436568,13.92876281,6.608084417,49.01045165,OR_021_6_1
8.0721,3.6692,0.015013368,0.577736317,0.577790338,-0.683558175,17.36112914,6.350400411,38.48505706,OR_021_6_1
5.9603,2.8804,0.011922098,0.524084252,0.524091906,-0.176129266,9.195768827,5.495982606,43.95970315,OR_021_6_1
5.6683,2.484,0.010901363,0.471074301,0.471085429,-0.800296722,13.37355954,5.272928956,43.21344466,OR_021_6_1
9.3399,4.3528,0.018140035,0.682244601,0.682319194,-0.20823634,12.37479552,6.37941896,37.61399547,OR_021_6_1
9.0386,4.3711,0.011664571,0.669987692,0.669925659,-0.359976043,17.80465621,6.524753819,57.43251574,OR_021_6_1
5.8126,2.8779,0.017679663,0.478397429,0.478607272,-0.234134663,8.747135948,6.013072031,27.0710626,OR_021_6_1
9.0436,4.6883,0.011603548,0.713393093,0.713313288,-0.09083612,13.71072572,6.572567872,61.47372384,OR_021_6_1
9.9342,5.4829,0.014693649,0.644343737,0.644353964,0.468104134,20.74014068,8.509142965,43.85254765,OR_021_6_1
8.1113,3.8278,0.01332949,0.61767575,0.617668776,-0.650547636,16.67173122,6.197172577,46.33851362,OR_021_6_1
4.8803,2.3947,0.010661678,0.422594978,0.422626296,-0.250207523,8.799310744,5.666235214,39.63975502,OR_021_6_1
9.7381,4.9688,0.01608082,0.775680222,0.775657535,-0.400773084,11.61405647,6.405919853,48.23494817,OR_021_6_1
5.3661,2.7444,0.008871471,0.453552075,0.453528106,-0.367649905,6.427490635,6.051223643,51.12208824,OR_021_6_1
9.8107,4.887,0.009879489,0.722003984,0.721895298,-0.091401604,17.24669484,6.769679782,73.0701054,OR_021_6_1
4.4497,2.1393,0.013444635,0.364114585,0.364273871,-0.414509853,10.62156639,5.872779162,27.09436596,OR_021_6_1
8.4126,4.1283,0.010546955,0.771964373,0.771847945,-0.27006079,8.560027072,5.34859233,73.18206233,OR_021_6_1
5.2167,2.9464,0.01367789,0.434991278,0.43510011,0.071242926,6.834295105,6.771774897,31.81046894,OR_021_6_1
9.3141,4.2034,0.013652325,0.649059568,0.649044688,-0.675070613,16.89334879,6.476287503,47.54096346,OR_021_6_1
4.1708,2.1743,0.01152628,0.391421566,0.391495706,-0.05322744,6.294855821,5.553828482,33.96548776,OR_021_6_1
8.0545,3.9538,0.01539749,0.736333459,0.736314679,-0.358843786,8.192700455,5.369715034,47.82043463,OR_021_6_1
5.5264,3.0374,0.010273193,0.427331302,0.427350459,-0.05639266,9.729425016,7.10751548,41.59860172,OR_021_6_1
9.2957,4.2852,0.014214631,0.647028323,0.647026498,-0.451376167,15.85716714,6.622912679,45.51834639,OR_021_6_1
3.327,1.7086,0.015931895,0.354805505,0.355076475,-0.207087769,5.118780489,4.811921149,22.28714683,OR_021_6_1
8.2465,4.0248,0.013664187,0.829559706,0.829469708,-0.22329492,6.956877261,4.852256763,60.70391818,OR_021_6_1
5.9311,3.14,0.015415722,0.444486761,0.44464554,-0.171701595,10.25885844,7.061804786,28.84363937,OR_021_6_1
8.4318,3.9196,0.014566736,0.636666619,0.636677824,-0.422659331,14.41564472,6.156331907,43.70765307,OR_021_6_1
5.5722,3.0081,0.017943927,0.371123454,0.371466486,-0.05044323,13.76326086,8.097904148,20.70151522,OR_021_6_1
8.5863,3.7669,0.012634359,0.741181559,0.741108287,-0.538560458,9.201974236,5.082792979,58.65816473,OR_021_6_1
6.2442,2.9973,0.013346525,0.479540486,0.479609136,-0.387669747,12.27964544,6.249463941,35.93513302,OR_021_6_1
8.6062,4.4521,0.013909458,0.683874886,0.683849377,0.054233347,14.18307075,6.510351764,49.16434491,OR_021_6_1
9.6563,5.0848,0.01271147,0.576405468,0.576404907,0.361449487,30.38532628,8.821576537,45.34525789,OR_021_6_1
9.9292,4.912,0.014716472,0.686502785,0.68649292,-0.207869579,14.01154612,7.155208538,46.64792811,OR_021_6_1
7.9285,3.842,0.015400607,0.54025606,0.54034366,-0.50104078,16.17753444,7.110289772,35.08586715,OR_021_6_1
7.7766,3.6692,0.015372929,0.580461486,0.580523337,-0.269731947,13.4143466,6.320503872,37.76270104,OR_021_6_1
9.4384,4.4137,0.01225962,0.67252069,0.672468241,-0.792260496,17.18982792,6.563432638,54.85228997,OR_021_6_1
4.786,2.5875,0.017460797,0.489655406,0.489847144,-0.078079315,5.125794225,5.282260051,28.05411107,OR_021_6_1
6.9536,2.913,0.014814111,0.50077257,0.500869421,-1.026302247,16.94176681,5.815887091,33.81029279,OR_021_6_1
11.3607,5.932,0.01438917,0.786421669,0.786361308,-0.038633674,17.20851387,7.54360615,54.64952388,OR_021_6_1
9.2982,4.2593,0.018695209,0.703831929,0.703908382,-0.718015341,14.08798997,6.05092951,37.65180581,OR_021_6_1
5.2309,2.7227,0.008906823,0.485836738,0.485799768,-0.044510357,5.395667308,5.604572454,54.54242936,OR_021_6_1
9.6329,4.7359,0.014187004,0.599357143,0.599378721,-0.728465805,22.65359168,7.901348239,42.24843446,OR_021_6_1
10.1855,5.3344,0.0134096,0.697125803,0.697084575,0.03601853,17.18683467,7.652443031,51.98399532,OR_021_6_1
8.7965,4.0982,0.010054707,0.730702992,0.730593767,-0.294740743,10.83628444,5.609410021,72.66186539,OR_021_6_1
4.3461,2.2953,0.015320406,0.434650004,0.434813862,-0.059438995,4.802713326,5.278810542,28.38135419,OR_021_6_1
8.9318,4.1692,0.011393637,0.58527906,0.585247069,-1.089928368,21.10756557,7.123828931,51.36613376,OR_021_6_1
8.8842,4.6433,0.013391007,0.641621432,0.641604525,0.099307749,14.60236519,7.237012549,47.91309172,OR_021_6_1
7.7999,3.7034,0.014041873,0.764741991,0.764684199,-0.318374711,8.712776987,4.843045016,54.45742138,OR_021_6_1
5.1057,2.504,0.011105685,0.41117547,0.411225062,-0.141087413,7.117525687,6.089123041,37.02833781,OR_021_6_1
8.6455,3.9196,0.013215564,0.575188374,0.575199767,-1.078843971,21.64648997,6.814328207,43.52442107,OR_021_6_1
8.0379,4.2343,0.012062204,0.662563618,0.662511655,0.010576531,10.05363811,6.391283783,54.92459451,OR_021_6_1
8.3726,3.6133,0.012935763,0.703486179,0.70343336,-0.51117244,10.37093384,5.136662842,54.37896188,OR_021_6_1
5.5105,2.807,0.01454161,0.410824439,0.410981468,-0.161290609,10.67362746,6.829991654,28.26244674,OR_021_6_1
9.7272,4.5898,0.011976838,0.615804388,0.615770514,-1.032716932,23.99204943,7.453750863,51.413444,OR_021_6_1
7.7782,4.1082,0.020690317,0.670380107,0.670535711,0.079261362,8.500798155,6.126743042,32.40819005,OR_021_6_1
7.9377,3.6133,0.006878642,0.662894711,0.662768548,-0.580128522,11.32200013,5.451827807,96.3516606,OR_021_6_1
6.4512,3.3529,0.010596742,0.432667402,0.432691536,-0.076807478,16.06900769,7.748938268,40.83250779,OR_021_6_1
13.1185,6.8259,0.014748001,0.804096007,0.80403494,-0.173197565,26.35608085,8.489556442,54.5182331,OR_021_6_1
9.3541,4.5498,0.010057564,0.749692427,0.749576852,-0.284290994,9.37723075,6.06982458,74.52866876,OR_021_6_1
7.4536,3.5156,0.015102312,0.62743517,0.627463743,-0.417876317,10.60872985,5.602873538,41.54752973,OR_021_6_1
7.1373,3.7068,0.013820979,0.486665931,0.486743363,-0.114155682,15.53996693,7.615512155,35.21771953,OR_021_6_1
9.3015,4.3044,0.013099497,0.645269826,0.645245254,-0.957095337,18.98319429,6.670951821,49.25725583,OR_021_6_1
10.6695,5.4036,0.017081337,0.741789597,0.741805163,-0.259651925,13.71821874,7.284392542,43.42781633,OR_021_6_1
10.1462,5.3611,0.015335184,0.706604354,0.706598251,0.190515271,17.45546013,7.587196821,46.07693411,OR_021_6_1
6.5438,3.3913,0.014905372,0.464681847,0.464807439,-0.20806753,13.53588814,7.296139684,31.1838867,OR_021_6_1
9.784,4.6483,0.017878092,0.644723099,0.644813568,-0.873679618,20.88750175,7.208750297,36.06724738,OR_021_6_1
9.5887,4.6057,0.014509943,0.686333457,0.686319274,-0.583608849,13.14417424,6.710725132,47.29992905,OR_021_6_1
7.9969,4.1566,0.017150355,0.627551905,0.62763304,-0.04289228,12.3432513,6.622659635,36.59592176,OR_021_6_1
5.8586,2.9247,0.019259608,0.443487442,0.44379726,-0.560888388,13.54818672,6.590171374,23.04290232,OR_021_6_1
9.2923,4.2459,0.017761018,0.6317523,0.631847722,-0.959008869,18.78281829,6.71981532,35.57497268,OR_021_6_1
7.8543,3.6008,0.018847029,0.653533283,0.65364548,-0.571921915,11.77792061,5.508796599,34.68161833,OR_021_6_1
7.6463,3.9279,0.014560208,0.583107455,0.583146878,-0.134294849,12.97423489,6.735695839,40.0507234,OR_021_6_1
8.8926,4.5548,0.015888207,0.55155107,0.551645247,-0.308453758,22.51458361,8.256755638,34.72042168,OR_021_6_1
9.5845,4.5314,0.013174991,0.701671267,0.701623649,-0.108378995,13.14193265,6.458448207,53.2542026,OR_021_6_1
9.9709,4.8018,0.014179007,0.645609113,0.645607195,-0.855387019,20.30646647,7.437649456,45.5326104,OR_021_6_1
7.0647,3.5791,0.016516153,0.541458318,0.541578009,-0.032568745,11.01481723,6.608650904,32.79080754,OR_021_6_1
7.194,3.5465,0.013583431,0.492238453,0.492305692,-0.483988672,17.47734206,7.203857396,36.24310354,OR_021_6_1
8.6454,3.6917,0.013480158,0.676590888,0.676559991,-0.668344955,11.48330588,5.456574507,50.1893208,OR_021_6_1
12.5426,6.5021,0.020529969,0.79058679,0.790660333,-0.107501215,23.74085877,8.223632484,38.51249438,OR_021_6_1
5.2267,2.7269,0.013550265,0.473998462,0.474076415,-0.062068905,6.064410028,5.752026282,34.98650623,OR_021_6_1
10.127,5.2517,0.016951752,0.633602681,0.633674757,-0.145817235,24.18534745,8.287690085,37.38107678,OR_021_6_1
8.3041,4.0189,0.014804311,0.745912855,0.745877659,-0.434461984,8.392087369,5.388149052,50.38246242,OR_021_6_1
9.3365,4.0773,0.015380118,0.655112089,0.65513269,-0.851928033,17.44608891,6.223624715,42.59607628,OR_021_6_1
4.4955,2.2035,0.019218709,0.434020928,0.434340357,-0.05404031,5.768900077,5.073210365,22.59987194,OR_021_6_1
8.7874,4.4496,0.015590785,0.594287076,0.594346491,-0.270550796,19.79296974,7.486542053,38.12165392,OR_021_6_1
6.3735,3.1759,0.015346012,0.628192191,0.628226265,-0.3405533,6.515562363,5.055344189,40.93742812,OR_021_6_1
9.2723,4.0114,0.016124043,0.637570578,0.637618807,-0.922925022,18.65782731,6.291219703,39.54459816,OR_021_6_1
3.6642,2.0558,0.014210309,0.385646941,0.385814563,0.190780581,4.025536817,5.328466572,27.1503289,OR_021_6_1
8.5428,4.1633,0.018427524,0.616778702,0.616903389,-0.347929687,18.47026933,6.748706644,33.47728084,OR_021_6_1
6.0889,3.0148,0.016443851,0.61231069,0.612381999,-0.394765144,6.056721929,4.923070902,37.24078898,OR_021_6_1
9.8198,4.7225,0.015854123,0.669845701,0.669869784,-0.82175351,18.80586729,7.049877621,42.25208583,OR_021_6_1
4.8286,2.4456,0.017243733,0.391128743,0.391413263,-0.159328975,8.963598096,6.248127577,22.69886996,OR_021_6_1
7.6455,3.6191,0.013407686,0.559000048,0.559024365,-0.726838547,17.517812,6.473957532,41.69431997,OR_021_6_1
8.5303,4.4271,0.017362493,0.716880421,0.716915656,-0.044014183,8.365983933,6.175203401,41.29105544,OR_021_6_1
7.9202,3.7168,0.014917881,0.593493931,0.593536519,-0.492226305,14.50612804,6.262125211,39.786918,OR_021_6_1
5.9637,2.9439,0.014280646,0.420892161,0.421031648,-0.007495145,13.89130602,6.992110953,29.48267529,OR_021_6_1
12.1186,6.2083,0.018148216,0.802846964,0.802856075,-0.023736395,20.98543571,7.732768291,44.23884205,OR_021_6_1
5.7592,2.7561,0.012934234,0.546990015,0.547009395,-0.483295699,7.512904457,5.038487501,42.29159686,OR_021_6_1
7.4002,3.5891,0.016340545,0.648241603,0.648289291,-0.231435471,11.95725683,5.536262976,39.67366422,OR_021_6_1
4.5848,2.3062,0.014223962,0.355754932,0.355952378,-0.254008439,10.87692117,6.478956576,25.02484097,OR_021_6_1
11.4007,5.6974,0.013651435,0.763387424,0.76332311,-0.360369609,18.45195794,7.463942759,55.91522665,OR_021_6_1
8.6446,4.4037,0.017023459,0.720451091,0.720476322,-0.004268714,10.1817414,6.112206416,42.32255807,OR_021_6_1
7.9677,4.1967,0.010536209,0.685552076,0.685465665,0.029931827,10.46385174,6.122407317,65.05809558,OR_021_6_1
5.4103,2.6384,0.012878478,0.468852694,0.468915097,-0.192507599,7.240139556,5.626604938,36.41075548,OR_021_6_1
11.1195,5.5514,0.013196816,0.714953887,0.714901131,-0.459937435,20.79779587,7.765269568,54.1722445,OR_021_6_1
8.3283,3.9797,0.009183136,0.64472499,0.64463298,-0.489270564,10.03221862,6.173590439,70.19747787,OR_021_6_1
9.2865,4.8644,0.012202182,0.684475253,0.684416907,0.0291265,13.7075034,7.107363872,56.08971345,OR_021_6_1
5.685,3.1267,0.01072727,0.405282756,0.405325776,0.123202986,12.54479992,7.714041862,37.78461451,OR_021_6_1
9.1488,4.0907,0.011651934,0.652541001,0.652485716,-0.755803582,15.98993625,6.269409271,55.99806087,OR_021_6_1
6.8793,3.1525,0.012923199,0.60477611,0.604766535,-0.481834493,9.843206818,5.212755368,46.79696711,OR_021_6_1
8.3976,4.4329,0.012154355,0.6249972,0.624962795,0.008260915,12.55486036,7.093062235,51.41883485,OR_021_6_1
5.8444,3.0549,0.012009824,0.408592502,0.408669244,-0.300938495,14.14494594,7.475238336,34.02791289,OR_021_6_1
11.3998,6.0179,0.013263204,0.86009007,0.859982345,0.146345482,16.85072172,6.997701799,64.83971143,OR_021_6_1
7.4945,3.4672,0.013080364,0.588207071,0.588208904,-0.696373235,13.04911576,5.894504447,44.96884806,OR_021_6_1
7.204,3.7785,0.012048757,0.580632024,0.58061528,-0.095939602,10.54940504,6.507751565,48.18881273,OR_021_6_1
6.1898,3.054,0.011644156,0.432239013,0.432290325,-0.522376164,15.61645615,7.064696627,37.12508952,OR_021_6_1
8.9727,4.2134,0.009672484,0.71778611,0.717676032,-0.257410613,11.81925648,5.870894127,74.19769717,OR_021_6_1
8.3333,4.0423,0.011340234,0.631031154,0.630978989,-0.433592102,16.10611347,6.406393985,55.64073862,OR_021_6_1
6.8769,3.4781,0.012566752,0.587048392,0.587039576,-0.00503983,8.820932613,5.924813494,46.71370631,OR_021_6_1
6.3126,3.0248,0.013628855,0.474968403,0.475047972,-0.651531516,15.39843836,6.367356939,34.85604317,OR_021_6_1
8.8074,3.8779,0.013277398,0.659495777,0.659468422,-0.497145796,11.73564645,5.880342215,49.66849979,OR_021_6_1
8.638,4.0615,0.014167781,0.62478321,0.624791312,-0.78114039,17.99471709,6.500570546,44.09944642,OR_021_6_1
5.3385,2.6684,0.014707624,0.510709434,0.51079652,-0.060380619,7.341863134,5.223998007,34.73005035,OR_021_6_1
7.6555,3.8077,0.013143047,0.596615349,0.596614457,-0.062406124,15.3268414,6.382178567,45.39392413,OR_021_6_1
9.3316,4.7509,0.013707478,0.770467556,0.770401386,-0.001854345,11.07890897,6.166785371,56.20300204,OR_021_6_1
9.4484,4.71,0.013826383,0.709103113,0.709064787,-0.04822265,18.47208665,6.642552392,51.28346331,OR_021_6_1
4.7885,2.5082,0.014139413,0.472331742,0.472428051,-0.041633413,6.042142763,5.309168228,33.41213949,OR_021_6_1
6.2575,2.9489,0.017188223,0.532748331,0.53289552,-0.381941962,12.36859489,5.533730142,31.00352617,OR_021_6_1
7.7366,3.7552,0.017012252,0.695739422,0.695777555,-0.262962132,8.797998399,5.39712725,40.89861476,OR_021_6_1
10.1695,5.2642,0.017778484,0.757106289,0.757130187,0.104086698,18.19282632,6.95283333,42.58688025,OR_021_6_1
5.245,2.5549,0.016397364,0.427816506,0.428026247,-0.021135826,8.386722897,5.969026478,26.10335633,OR_021_6_1
